(title "Axial Velocity")
(labels "Position" "Axial Velocity")

((xy/key/label "l_13-m")
2.18663	0.000866212
2.27571	0.000489647
2.36838	0.000323442
2.46479	0.000260481
2.56508	0.000232488
2.66942	0.00021127
2.77796	0.000188565
2.89088	0.000163033
3.00835	0.000134912
3.13055	0.000104745
3.25768	7.31692e-05
3.38993	4.09266e-05
3.52751	8.88169e-06
3.67064	-2.20119e-05
3.81954	-5.08103e-05
3.97444	-7.67289e-05
4.13558	-9.92788e-05
4.30322	-0.00011831
4.47762	-0.000133938
4.65904	-0.000146407
4.84778	-0.000155991
5.04412	-0.000162942
5.24838	-0.000167482
5.46087	-0.000169816
5.68192	-0.000170138
5.91189	-0.000168658
6.15112	-0.000165575
6.4	-0.000161029
)

((xy/key/label "l_9-m")
1.10218e-15	0.11081
0.0199519	0.110779
0.0365457	0.110704
0.0503518	0.110608
0.0618427	0.110505
0.0714097	0.110404
0.0793774	0.110309
0.086015	0.110222
0.0915462	0.110144
0.0961564	0.110076
0.1	0.110016
0.104978	0.109936
0.110156	0.109848
0.115543	0.109752
0.121147	0.109648
0.126977	0.109535
0.133041	0.109411
0.139351	0.109277
0.145914	0.109131
0.152743	0.108972
0.159846	0.1088
0.167236	0.108613
0.174923	0.10841
0.182921	0.108191
0.19124	0.107952
0.199896	0.107694
0.2089	0.107414
0.218266	0.107112
0.228011	0.106784
0.238148	0.106431
0.248694	0.106049
0.259665	0.105636
0.271078	0.105191
0.282951	0.104711
0.295303	0.104195
0.308152	0.103638
0.32152	0.10304
0.335426	0.102396
0.349893	0.101706
0.364942	0.100965
0.380599	0.10017
0.396886	0.0993195
0.41383	0.0984097
0.431457	0.0974375
0.449795	0.0964001
0.468871	0.0952942
0.488717	0.094117
0.509362	0.0928654
0.53084	0.0915368
0.553183	0.0901284
0.576426	0.0886378
0.600607	0.0870627
0.625762	0.0854012
0.651932	0.0836516
0.679155	0.0818126
0.707477	0.0798834
0.73694	0.0778638
0.76759	0.0757537
0.799476	0.0735541
0.832647	0.0712664
0.867155	0.0688926
0.903053	0.0664357
0.940399	0.0638992
0.97925	0.0612878
1.01967	0.0586066
1.06171	0.055862
1.10545	0.0530611
1.15096	0.0502119
1.1983	0.0473233
1.24754	0.0444053
1.29877	0.0414685
1.35207	0.0385244
1.40751	0.0355853
1.46519	0.0326643
1.5252	0.0297749
1.58762	0.0269312
1.65256	0.0241479
1.72011	0.0214399
1.79039	0.0188224
1.8635	0.0163107
1.93956	0.0139205
2.01868	0.0116674
2.101	0.00956713
2.18663	0.00763611
2.27571	0.00589145
2.36838	0.00435181
2.46479	0.00303813
2.56508	0.00197397
2.66942	0.00118088
2.77796	0.000663286
2.89088	0.000384077
3.00835	0.000262841
3.13055	0.000216763
3.25768	0.000195577
3.38993	0.000179044
3.52751	0.00016144
3.67064	0.000141852
3.81954	0.00012044
3.97444	9.75442e-05
4.13558	7.35535e-05
4.30322	4.89202e-05
4.47762	2.41907e-05
4.65904	6.80802e-09
4.84778	-2.29407e-05
5.04412	-4.401e-05
5.24838	-6.27166e-05
5.46087	-7.88043e-05
5.68192	-9.22421e-05
5.91189	-0.000103158
6.15112	-0.000111767
6.4	-0.000118183
)
